,smiles,abbr,O_count,C:O,wbx_li_ebind,bp86_li_ebind,wbx_na_ebind,bp86_na_ebind,wbx_mg_ebind,bp86_mg_ebind,wbx_mol_homo,bp86_mol_homo,wbx_li_homo,bp86_li_homo,wbx_na_homo,bp86_na_homo,wbx_mg_homo,bp86_mg_homo,wbx_li_dipole,bp86_li_dipole,wbx_na_dipole,bp86_na_dipole,wbx_mg_dipole,bp86_mg_dipole,wbx_mol_abs_energy,bp86_mol_abs_energy
623,COC(C)COC(C)CCOC(C)C(C)OC,1:5:6:8:1,4,3.25,-4.052676620904094,-4.8288211947947275,-2.819004584431241,-3.596164824859443,-11.845686427990586,-12.756872491783724,-9.219897539566249,-5.305675857049,-13.341116228158851,-9.6199865339564,-13.1188808464555,-9.40292131541255,-17.59033727202665,-13.83565594005755,1.359409077583614,0.6367741461825666,1.828512038746824,1.2345457225804763,1.6628693948796012,1.2881542851197108,-813.207258732377,-812.558567841784
624,COC(C)CC(C)OC,1:9:1,2,3.5,-2.703836380131179,-3.1886211966157134,-1.8438049415890418,-2.2740814917233365,-7.764468225694145,-8.33861058423281,-9.35883887163155,-5.5144416031526005,-14.1632538046745,-10.37415007061715,-13.649557277700598,-9.9907688666477,-19.011288587952603,-15.294594349513298,3.591951519283836,3.3265901388639127,4.763067491686675,4.309750443374018,5.62062327475,5.5376198610579355,-426.858487366033,-426.513961231048
625,COC(C)CC(C)OC(C)CC(C)OC,1:9:9:1,3,4.0,-3.4705106800902286,-4.211422489079268,-2.271106499949383,-2.9511355380345776,-10.506867996995425,-11.33886829730909,-9.2106728800343,-5.34015268190735,-13.5834880347992,-9.84102461471755,-13.0256546412742,-9.4879568936938,-17.8355390627122,-14.179852749555,1.9232157758173412,1.8743922658418237,2.5751655140901466,2.341493516595348,2.9521485756307038,2.941762888865585,-698.673130140841,-698.117659392344
626,COC(C)OC(C)OC(C)OC(C)C(C)OC,1:4:4:4:8:1,5,2.4,-3.3995895446241775,-4.170133206363971,-2.540138065483916,-3.165278471802594,-10.87043520023144,-11.726356459603267,-9.4956305042779,-5.5537892659349,-13.48686040648665,-9.7330770502242,-13.1772764787728,-9.57353669967605,-17.60660968028655,-13.90275921559085,2.8519302076235666,1.3920548330933045,2.7740670791368642,1.607930546828741,2.6344446077715746,4.000561613005615,-849.140035761351,-848.46376912054
627,COC(C)COCCCC(C)OC(C)C(C)OC,1:5:7:8:1,4,3.5,-4.157799889060698,-4.9893761146122415,-2.8068387470630114,-3.538741402397136,-11.947004984271189,-13.080591364476277,-8.913796669138799,-5.1969663737742495,-13.250856063948,-9.54959068083205,-12.9097885637313,-9.34626721173845,-17.33961157017595,-13.724769545978802,1.3905908511958285,1.319172033590182,2.581243739515902,1.7976300572527457,2.0132094257742446,2.407629494048144,-852.524395263704,-851.846566914623
628,COCC(C)OCCOC(C)C(C)OC,1:5:2:8:1,4,2.75,-3.899867247997463,-4.778742954076733,-1.3176212147373008,-1.8386511279823026,-11.454649211667856,-12.405038308897929,-9.08416715093685,-5.2906007497313,-13.5305346794919,-9.87411365893835,-12.1447676844356,-8.5339801566109,-17.89227480054145,-14.22205760776755,0.6927271295566623,1.0246743045906233,11.193185497942492,10.686703803850202,2.2293700041522313,2.2573963638224854,-734.562917795697,-733.973173441927
629,COC(C)OC(C)OC(C)C(C)OC,1:4:4:8:1,4,2.5,-3.3991131695802324,-3.963465177832404,-2.2029577613393485,-2.9108575276513875,-9.850350113360037,-10.72037510712471,-9.5032496920919,-5.6568115697342005,-13.8068390832896,-10.1238869623123,-13.48000313745405,-9.74382554731895,-18.0856661140918,-14.40959847353215,2.8202920943947194,2.464015634994523,2.022624128013549,2.3460831647721094,3.179573876229382,3.0485871055386333,-695.274150297386,-694.715158295136
630,COCCOC(C)COC(C)C(C)OC(C)COC,1:2:5:8:5:1,5,2.8,-4.303822147096071,-5.243425242220837,-3.3249758442943858,-4.1722863179966225,-12.753952548180678,-13.887072833793354,-9.011322273158001,-5.33220695747275,-13.1042411212986,-9.498814236328752,-12.9480477711116,-9.34855296808265,-16.9543799920231,-13.392355266208,1.3419597270298163,1.4544291880929496,2.1279855427818886,1.7781285359494043,2.363570981225658,2.128270877102632,-927.740566165363,-926.996982573514
631,COCC(C)OC(C)CC(C)OC,1:5:9:1,3,3.3333333333333335,-3.458704454758845,-4.121556892579974,-2.3716529598204943,-2.935961188388319,-10.080019085697131,-10.788808181838249,-9.35709734298835,-5.578143455554651,-13.69622480306135,-9.9647003597698,-13.23874699760075,-9.57321016305545,-18.23285249582725,-14.516049411847751,2.194985148574246,2.041526606308035,2.8891317141903627,2.5862931838301337,4.110766645015203,4.008921026198911,-620.032413570503,-619.536788510844
632,COC(C)C(C)OC,1:8:1,2,3.0,-2.5824802839852055,-2.1770845322771493,-1.867399065018617,-2.240562702430907,-7.3381011882847815,-7.851867769722958,-9.43911245752905,-5.7075335914674,-14.277187873878848,-9.64167400784125,-13.719490537279102,-10.112730294441802,-19.19232593269025,-15.4739717997629,4.263138350845462,6.041501671659899,4.791808476214714,4.415374561503987,7.34176779841601,7.064635085348384,-387.537973050829,-387.223973424786
633,COC(C)CC(C)OC(C)C(C)OC,1:9:8:1,3,3.6666666666666665,-3.2866511269821785,-4.1205283029376005,-2.3046168383843906,-2.925654051523452,-10.139243954869016,-10.98801617686695,-9.3191374608436,-5.5225505958975,-13.728660774040952,-9.83677963864975,-13.231862517183101,-9.57048902455045,-18.1037888965351,-14.35348859755905,2.2208455070779345,1.6111649650874749,3.049159953924367,2.691770273908823,3.714448198917499,3.7189214914708892,-659.355790318011,-658.828897772457
634,COC(C)OC(C)C(C)OC(C)C(C)OC(C)C(C)OC,1:4:8:8:8:1,5,3.2,-3.5120278700887866,-4.079723271061084,,-3.805283975052589,-12.743561958654027,-13.671682810294442,-9.2462109489096,-5.2557701768673,-12.79759602317015,-9.07039819010155,,-9.2136117096197,-16.9368014372808,-13.29240784891935,1.9994544086929615,1.5837802606547033,,1.8273594597649008,1.4503489159168932,1.712661392252783,-1006.394042090552,-1005.601750726411
635,COC(C)C(C)OC(C)CCC(C)OC(C)C(C)OC,1:8:10:8:1,4,4.0,-4.173739123431005,-4.967719261367165,-1.1002415741822915,-3.7916960670045228,-12.159203617742605,-13.24281096490813,-9.26392556057715,-5.24230054126755,-12.992647231208549,-9.416853544558151,-12.121393104677649,-9.2566601207688,-17.2109833530446,-13.456383655230649,0.7576976501089181,0.648546099272044,11.257515577727709,0.9378552646865683,1.4456581912677196,2.030090716177223,-931.166057406926,-930.43043612994
636,COC(C)C(C)OC(C)OC(C)C(C)OC(C)C(C)OC,1:8:4:8:8:1,5,3.2,-3.8950459698826307,-4.872875816199667,,-1.456677322887117,-12.157045021078375,-13.232965289251297,-9.199108041388051,-5.24453187484165,-12.80401791004195,-9.32662059173235,,-7.680141316512,-17.01171438032345,-13.3693888572258,1.7202740148187656,0.8429713496141885,,16.89377445543661,1.2229447084025213,1.2636601480371596,-1006.39961770388,-1005.60364030773
637,COC(C)C(C)OC(C)CCCC(C)OC(C)C(C)OC,1:8:11:8:1,4,4.25,-4.328848571349226,-4.892688108695438,-2.6858327323607227,-3.601277503737947,-12.483017828402808,-13.470001584537385,-9.2468640221508,-5.3347376162824,-13.05653956330595,-9.19469979700995,-12.4341335530573,-9.23693186660755,-17.0830898433096,-13.42987976619195,1.3629622330493183,1.9140547634302185,2.53101334331162,0.8933983740666508,2.6281715685256293,2.6153842196868,-970.48280763667,-969.722000335125
638,COC(C)C(C)OC(C)OC(C)C(C)OC,1:8:4:8:1,4,3.0,-3.5976596446707845,-4.327276181826164,-2.502148251627659,-3.219621274722158,-10.684563815670117,-11.609508795125294,-9.24977564035115,-5.4416239367588,-13.5918147186245,-9.86159642181535,-13.19967144866895,-9.5662712598677,-17.9317040974789,-14.225377396743651,1.3579181512379743,1.7519905320029356,2.3937198196198066,2.648901606005151,2.1809559781646026,2.354196151107299,-773.903402634332,-773.284828915589
639,COC(C)C(C)OC(C)C(C)OC,1:8:8:1,3,3.3333333333333335,-3.383535113538528,-4.024866978270438,-1.105775460251607,-2.239859318375238,,,-9.36770978315785,-5.657410220205301,-13.75086526424175,-10.04282424624835,-11.83131974004465,-8.93983796463165,,,2.5859328766399816,2.2871991992849794,13.917563467148796,5.781230606725379,,,-620.034443351262,-619.537703999136
640,COC(C)C(C)OC(C)CC(C)OC(C)C(C)OC,1:8:9:8:1,4,3.75,-3.8901765345399326,-4.769528563683707,-3.0178822419366043,-3.6747364803268283,,,-9.2716808053164,-5.4424947010804,-13.18421538196055,-9.47045997310665,-12.91324440963265,-9.27519107398785,,,1.303226070937099,0.5621811569286115,1.7686923805806667,1.4144527859468992,,,-891.84764919583,-891.142688013902
641,COC(C)C(C)OC(C)C(C)OC(C)C(C)OC,1:8:8:8:1,4,3.5,-2.6004771044754307,-3.255088393121696,-2.927905519325577,-3.5106982693578175,-11.777547594800126,-12.637249878363946,-9.35394082232255,-5.1323937570506,-11.71398424770905,-8.29079200841905,-12.9287276877261,-9.3643083600266,-17.36431950780135,-13.767110461116602,10.010657066064955,7.647669568917266,1.1179040696921116,1.1236060308792584,1.9488528302552026,1.929295201774655,-852.528387753387,-851.854956207651
642,COC(C)C(C)OC(C)C(C)OC(C)C(C)OC(C)C(C)OC,1:8:8:8:8:1,5,3.6,-4.18568866325586,-4.8564652413078875,,-4.040227694516943,,,-8.9519470309789,-5.19130640568385,-12.4663518329565,-8.69743894660625,,-8.9869408721532,,,4.209234989880433,3.6932647257913027,,1.4116631612410968,,,-1085.022961897198,-1084.171610235392
643,COC(C)OC(C)C(C)OC(C)C(C)OC,1:4:8:8:1,4,3.0,-3.6741585300806037,-4.367956563561165,-2.6406709538605355,-3.3178245762937877,-11.148868182885053,-12.01464269850112,-9.17625047794605,-5.16692500467905,-13.46171708670045,-9.81337784750675,-13.212215897177002,-9.6438237072602,-17.7871027973232,-14.11576993776225,3.2514512247537435,2.4206649741408053,2.1570310745883523,1.9128209377721048,2.8965621848761725,3.0962617724178982,-773.901270190031,-773.285896711507
644,COC(C)(C)OC(C)(C)CC(C)(C)OC(C)(C)OC,1:7:15:7:1,4,3.75,-3.4250364053586964,-4.1990543105966935,-1.5319776249016286,-2.081682812451618,-11.256824191954365,-12.324907580652507,-9.5638222352132,-5.6544713906199,-13.266040016805901,-9.6334833809412,-11.97537681249935,-8.40273964651475,-17.3737618584137,-13.826376857755498,1.9709832639544063,1.8081555805444327,9.950553252759413,8.917241065172249,3.9149867718959857,3.7327906343155943,-891.861622066271,-891.154216924128
645,COC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)OC,1:7:14:14:7:1,5,4.0,-1.8573757222366112,-2.3313176610608934,-1.029015640677244,-1.5892058158351574,,,-9.2324964108444,-5.52671393781015,-11.08681624507665,-7.451946641482699,-10.91162934812475,-7.33942756430095,,,17.193099315771157,15.103008977340492,23.99464003305062,17.69127083110868,,,-1163.668077338781,-1162.752470217168
646,COC(C)(C)OC(C)(C)OC(C)(C)OC(C)(C)OC,1:7:7:7:7:1,5,2.8,-3.325354209260695,-4.145120273871726,-1.960476811585977,-2.69860822163173,-10.984745094607206,-11.974122618878027,-9.57810821236445,-5.7811675994127,-13.33480318682725,-9.52640658076945,-12.878849218929451,-9.23529918350455,-17.3936261695002,-13.68365314316825,2.5790720036873807,2.6817907399613823,5.504982028449573,4.2488954139597634,4.731184727674481,4.229087276233773,-927.785041450372,-927.044941267439
647,COC(C)(C)CC(C)(C)OC(C)(C)OC,1:15:7:1,3,4.0,-3.2051344151950616,-3.8528367821672873,-0.8658511654502945,-1.5967712016390578,-9.822134494112106,-10.623164199787425,-9.2580751127914,-5.5640751694838,-13.514833710318051,-9.823854230751,-11.75801226871995,-8.1751708333416,-17.860464691418002,-14.419884377081049,2.447951481506653,2.3685608641759632,16.336473617456942,16.421195610526045,5.070040902807037,4.892652261431562,-698.676666209518,-698.121201950532
648,COCC(C)(C)OC(C)(C)OCC(C)(C)OC(C)(C)C(C)(C)OC,1:8:7:8:14:1,5,3.8,-1.9495934480728465,-2.9009298299752118,-1.594382702744042,-2.5318880643244484,-11.550876724206319,-12.709713148797164,-9.17630490071615,-5.57455155272805,-11.20077752566605,-7.6878693498662,-12.276688479158,-8.528483456830799,-15.578871689130652,-11.7734411240433,16.542784349289892,8.143115075785278,5.5555353461854,6.619942835848458,2.627253877366533,2.9154241041349094,-1124.341063048953,-1123.45351562179
649,COC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC,1:7:14:7:14:1,5,4.0,-2.020678990025772,-2.4621430917504767,,-1.6710585678665666,,,-9.249149778495,-5.5845381310414,-11.310140082182,-7.5280840968526,,-7.503267313687,,,17.091287617122923,16.401521400208424,,21.7320173975496,,,-1163.664474510911,-1162.749702521668
650,COC(C)(C)OC(C)(C)OC(C)(C)OC,1:7:7:7:1,4,2.75,-2.8709715755539946,-3.573251725792943,-1.900328451574751,-2.5420419822912663,-9.60877403818813,-10.46718170837994,-9.6316330067578,-5.81858325385645,-13.642509528972651,-9.8885084816298,-13.30557815928355,-9.6230886318521,-18.18419853935785,-14.48753188031535,3.3601267100095678,2.9363805527706077,3.278085281597923,2.7040744759392363,3.5700825348506764,3.2860259077769585,-734.603385679702,-734.015663802034
651,COC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)OC,1:7:14:7:1,4,3.5,-3.0607573150009557,-2.9449582906090654,-1.1698804688712698,-1.6347002710244851,,,-9.57952320438705,-5.77226947650135,-13.22622976047775,-8.64312502204645,-11.5933561777824,-8.1787083133981,,,4.230685974650881,8.115625217020376,13.175579883808886,13.999417933087015,,,-852.544310962344,-851.86736303439
652,COC(C)(C)C(C)(C)OC(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC,1:14:7:7:14:1,5,4.0,-1.7957758939919586,-2.336899168411037,-1.2750614593169303,-1.7570195429434534,,-12.450420673987537,-9.318375542062201,-5.6363486081766005,-11.136912404953701,-7.42258555701375,-11.1065444992379,-7.678318153713651,,-11.6503912408472,19.168494325288037,17.87953589941842,17.870085197512275,12.586300126308148,,2.7491853184956656,-1163.663593358759,-1162.75058684775
653,COC(C)(C)CC(C)(C)OC(C)(C)CC(C)(C)OC(C)(C)CC(C)(C)OC,1:15:15:15:1,4,5.75,-1.9736207493333495,-4.755255660973489,-1.335569698465406,-1.7501644143776502,-6.852796507308085,-8.226066095987335,-8.9850904979698,-5.3650238878430505,-11.053482298390401,-8.945797257957599,-11.31800417246145,-7.1589344472643,-12.9748781967709,-10.594643923677301,19.33692895313615,1.541303918181583,12.944073224455323,19.936749045394254,34.337599362967886,17.647284955926263,-1206.374459911387,-1205.431546865062
654,COC(C)(C)OC(C)(C)OC,1:7:7:1,3,2.6666666666666665,-2.5667533916548564,-3.1063821298048424,-1.6781533624416625,-2.199869751722872,-8.19122379446344,-8.898366190285742,-9.63236771415415,-5.8021203659012,-14.137348566106901,-10.3398365140691,-13.50547299386085,-9.912644980169151,-18.89327281099075,-15.145149422818701,3.0741848461516903,2.804905538137634,4.511992051663362,3.7343851376902517,5.575260585213781,5.301501852973903,-541.419206866103,-540.98220225117
655,COC(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:7:7:14:14:1,5,4.0,-1.9332189590568305,-2.3694415202080563,-1.1313048676893231,-1.540367679677729,,-7.851049100172531,-9.163461126972551,-5.5216254088058,-11.1154154107642,-7.387754984149749,-10.9438204166389,-7.184975742757151,,,19.543218019535573,17.64851443012052,23.04386546651763,22.284002324895823,,,-1163.665330979521,-1162.751677490122
656,COC(C)(C)C(C)(C)OCOC(C)(C)C(C)(C)OC,1:14:1:14:1,4,3.75,-3.0571072553830163,-3.7545352123452176,-1.1956013803246606,-1.6481786431686487,,,-9.415710666386051,-5.6416820396464,-12.2463749962123,-8.699806337105601,-11.2403700909138,-7.56027516536675,,,4.8535825354822615,3.3633149381643324,20.90181050515757,17.92798590268586,,,-891.85042190305,-891.145062175259
657,COC(C)(C)COC(C)(C)C(C)(C)OCC(C)(C)OC(C)(C)OC,1:8:14:8:7:1,5,3.8,-2.7163463422803034,-3.365709627043543,,-3.9911381924612215,,,-9.267190926783151,-5.388697792836551,-11.63207797870855,-7.634045230237301,,-8.962178511757699,,,13.733646844180438,13.119417396518552,,0.8537734125894758,,,-1124.349560956496,-1123.459193647019
658,COC(C)(C)OC(C)(C)C(C)(C)OC,1:7:14:1,3,3.6666666666666665,-2.624777151948365,-2.9333122069801902,-1.2739799070150184,-1.6538357844619895,-9.30250641686871,-10.159711812713795,-9.389261200117451,-5.6359676487859,-13.50819413236585,-9.0618266038108,-12.0408201935446,-8.4029845489802,-18.258213506693853,-14.38543476360775,5.10333096894519,5.265714138877053,11.293903037167262,10.189300175725592,5.200776986122881,5.439609241423484,-659.358802882348,-658.834629028826
659,COC(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)OC,1:7:7:14:7:1,5,3.4,-1.9328624124354974,-2.36454185587354,-1.027043337613577,-1.473865985419252,,,-9.52346775118405,-5.75648687317235,-11.63822775172985,-7.9912762931737,-11.191797768599551,-7.48734865343275,,,13.437202016600276,12.205256516195861,19.104055253745592,18.0352751689122,,,-1045.725687771543,-1044.897930563207
660,COCCOC(C)(C)CC(C)(C)OC(C)(C)C(C)(C)OC,1:2:15:14:1,4,4.25,-3.4735528261699073,-3.488650690171198,-1.878562511632481,-2.4724153848765127,,-7.532968702184007,-9.2151899699526,-5.49125750309,-12.436038350010799,-7.837858504261801,-11.66462279522835,-7.887709761673401,,,4.714701556279338,11.107201511710574,11.622932834482336,10.777073379890805,,,-970.468022920195,-969.700717623807
661,COC(C)(C)CC(C)(C)OC,1:15:1,2,4.5,-2.834942096562372,-3.3038128513744596,-1.8624724473629612,-2.2829056959417358,-8.128436832426814,-8.74111841438571,-9.26349017841635,-5.5088360578322995,-13.93895035770735,-10.230283477857801,-13.26203994320355,-9.722709512520149,-18.66774485169635,-14.97472451825055,4.03023005863413,3.770804315356317,5.521847759509056,4.876680359117308,6.52247492173674,6.23759722383162,-505.491069100539,-505.088750441062
662,COC(C)(C)CC(C)(C)OC(C)(C)CC(C)(C)OC,1:15:15:1,3,5.333333333333333,-3.733369650806708,-4.442738579127763,-1.2307120008699712,-2.4778180962093757,-6.866856164790079,-7.696665175270027,-9.110126812274551,-5.4095145023998,-12.98410285630285,-9.43160211525525,-11.24371709127495,-8.75343997703915,-14.11522571006125,-11.3842638950582,1.7076034905943869,1.700328952304852,16.773624528406202,4.266881318120555,19.74440490088212,14.471800648838219,-855.933239927746,-855.260589639539
663,COC(C)(C)OC(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC,1:7:7:7:14:1,5,3.4,-2.0328374362070463,-2.3196754924465495,,-1.5444162453713943,,-7.513163128096494,-9.354648318333851,-5.55027899726345,-11.48078267783055,-7.56462898697475,,-7.695978342611101,,-11.28083342048315,14.754739172164399,14.5294969734559,,14.092250037207624,,13.99336884908586,-1045.723418970854,-1044.896796234781
664,COCCOCC(C)(C)OC(C)(C)C(C)(C)OC,1:2:8:14:1,4,3.5,-3.199981499237765,-4.087919923822483,-2.266692106881237,-2.9953074561090034,,,-9.142290669403652,-5.432480911382,-12.4728825653685,-8.79784895744075,-12.235354385267051,-8.630907110159,,,4.850277556780624,4.435983045622321,5.374084450008477,4.6795207609782326,,,-852.515156197277,-851.837171885495
665,COC(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC,1:7:7:14:1,4,3.5,-3.0394171183143044,-2.4065919658751227,-1.0999681393223,-1.672588146997441,-9.253228021076211,-10.188340695112856,-9.3265933803473,-5.6305253717759,-13.26497877278895,-8.62832202857925,-11.31522861118635,-7.946350296456149,-15.970525154155302,-12.3520640157465,3.078145359623872,10.133781913243531,19.10442372988425,13.356924804994366,6.1103255735534905,6.051718722039578,-852.541069654169,-851.866260552137
666,COCC(C)(C)OCC(C)(C)OC,1:8:8:1,3,3.3333333333333335,-3.456965958357614,-4.0883489073494275,-2.3880081151910417,-2.991542153438786,-9.84180913875025,-10.546788690429821,-9.41369702389235,-5.49558411331295,-13.837805639476501,-10.062225963789,-13.3775522727408,-9.72309047191085,-18.21130107886765,-14.59545223342365,2.2253357899899937,2.24202330204503,3.1630551605825263,3.162926940646521,4.783261239043115,4.513247073378306,-620.031047240353,-619.534851870914
667,COCCOCCOC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:2:2:14:14:1,5,3.6,-3.412975324150466,-4.045532705480582,-2.5296138042467646,-2.107388727272337,,,-9.26958552866755,-5.34739091033065,-11.50081025722735,-7.776088660198301,-11.41923052484745,-7.17937019743685,,,11.148198842210135,10.470865659951945,12.34434897828147,22.49472046359329,,,-1085.001218116633,-1084.146335665882
668,COCC(C)(C)OC(C)(C)CCCC(C)(C)OCC(C)(C)OC,1:8:17:8:1,4,4.75,-3.0715444911111263,-5.189825305493287,-3.1124588343664072,-4.103428464710305,,-7.949835235725914,-9.28319122119255,-5.48127092477665,-12.115052851961,-9.2481157458631,-12.71046516824005,-9.13380071726805,,-10.7875726436818,4.858977875653978,1.8169295433606505,2.3889845060447534,1.6777132042760303,,18.64487960388949,-1049.111977747766,-1048.283439438081
669,COCC(C)(C)OC(C)(C)CC(C)(C)OC,1:8:15:1,3,4.333333333333333,-3.606268112285761,-4.279101780884957,-2.4865087929756555,-3.0501286476574023,-8.811980697606487,-7.4279188789005275,-9.12139232568525,-5.4812981361617,-13.483322926430152,-9.8136227499722,-12.999776614091651,-9.44134379110315,-16.92561755802525,-11.86816395540235,2.4940641599633646,2.5103935587353243,3.6072779913950024,3.2140196942428987,5.8006398841979285,13.279439148319396,-737.978879276476,-737.394766796853
670,COC(C)(C)C(C)(C)OC,1:14:1,2,4.0,-2.717213370026002,-3.1877522628419683,-1.2592807751898363,-1.5962133792090754,-7.69620012017549,-8.259957541267795,-9.3622947175329,-5.60959981667245,-13.9690189381876,-10.3002711602064,-12.70262828934565,-9.0638402463045,-18.68271111347385,-15.01989541743355,4.491901829164573,4.302091147448083,9.383130746153318,8.25667848936065,8.618549664959247,7.508552837999662,-466.174450921684,-465.80242055876
671,COC(C)(C)C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:14:7:14:14:1,5,4.6,,-2.412909064652922,-1.1608029265407822,-1.7243350359131,,-8.186346332266112,-9.1923868292807,-5.50048216262195,,-7.373741120849,-10.8625672208796,-7.100566026332049,,-10.667461590071099,,15.714711953735085,25.037832186078358,23.829636415456736,,16.549081737596815,-1281.605705310678,-1280.602990750303
672,COC(C)(C)C(C)(C)OC(C)(C)OC(C)(C)C(C)(C)OC,1:14:7:14:1,4,4.25,-3.1639803581419983,-3.968445981874538,,-1.689941250555421,,-7.6328599425105494,-9.373777922024,-5.6070691578628,-12.3197913130772,-8.66854045568315,,-7.573445475730949,,-11.48666033700135,3.0883555840426835,2.977056707990067,,17.364944475882858,,16.37469345332499,-970.481600065486,-969.717527767281
673,COC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:7:14:14:1,4,4.25,-2.040753607543593,-2.3927165126006003,-1.3176742556861427,-1.665213936183136,,,-9.222754734996501,-5.5340338003886,-11.5139533562065,-7.78667388898275,-11.27071078524455,-7.6284941076871,,,14.04248337124783,12.916741495407367,18.858227755264764,15.372952069229365,,,-970.482856604073,-969.72016863419
674,COC(C)(C)COC(C)(C)CC(C)(C)OC(C)(C)C(C)(C)OC,1:8:15:14:1,4,4.75,-2.937540466344217,-3.5868954795223544,,-1.6562337453869986,,,-9.22719019075965,-5.5300609381712995,-11.5734918666959,-7.8026469720071,,-7.2396434153226,,,9.796309459407231,9.615217749059129,,21.136420811329483,,,-1049.11063666167,-1048.284980804337
675,COC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:7:14:14:14:1,5,4.6,-1.9077365526100039,-2.4023144200546085,,-1.674392456021451,,,-9.14713429594255,-5.47474019236465,-10.87407763675575,-7.20013248423,,-7.1021170752799,,,20.624938663151315,19.448878679398945,,21.911473115332733,,,-1281.608095649502,-1280.6058281794
676,COC(C)(C)C(C)(C)OC(C)(C)CCCC(C)(C)OC(C)(C)C(C)(C)OC,1:14:17:14:1,4,5.75,-2.020388681150507,-2.450740348700492,,-1.6001762025989592,,,-9.19306711390695,-5.49378816189965,-11.47446963649895,-8.0680668217848,,-7.06589872177835,,,12.937376906481811,9.723970523996122,,24.106574220221606,,,-1206.378405648444,-1205.436650479145
677,COC(C)(C)C(C)(C)OC(C)(C)CCC(C)(C)OC(C)(C)C(C)(C)OC,1:14:16:14:1,4,5.5,-1.8294905442417075,-2.614562803908484,-1.2002507230863557,-1.5684432334892335,-9.089922841711086,-8.046917665516958,-9.1755701933198,-5.487502331953101,-10.96899094781015,-8.429134690013251,-10.76289191744145,-7.1186615973903,-13.887058246417,-10.6774753797695,22.106583085348124,6.508161370620358,25.20555098781959,22.62228769415462,14.382818307165609,15.899775117159662,-1167.068223304443,-1166.154036763477
678,COC(C)(C)CC(C)(C)OC(C)(C)C(C)(C)OC,1:15:14:1,3,5.0,-2.8181845127837732,-3.574222917206498,-1.2781337343803898,-1.6396319097802916,,,-9.113555446790851,-5.46336583341375,-12.6751720018302,-8.9479741687616,-11.6481599072731,-7.89693442120535,,,4.126194884902903,3.5163158292165617,13.455321387104421,13.163517664914597,,,-816.615988548714,-815.973317913325
679,COCC(C)(C)OCC(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:8:8:14:14:1,5,4.4,-1.9926515619299607,-2.2932020316802664,-1.1914605268102605,-1.5915969795387355,,,-8.964790804722501,-5.3046962471872,-10.89807807836985,-7.297794145174451,-10.80746416615335,-7.15983242297095,,,21.947741582798848,21.080739408853407,24.497312841997914,22.65982524476151,,,-1242.279666125177,-1241.30712199881
680,COC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:14:14:14:1,4,5.0,-1.8700599538351526,-2.3004518231573456,,-1.5871194705541711,,,-9.144603637132901,-5.47533884283575,-11.09274832701755,-7.349386931229251,,-7.27183448383675,,,20.529117281525437,19.766856791281782,,20.713909450710368,,,-1088.426982795878,-1087.573514419794
681,COC(C)(C)C(C)(C)OC(C)(C)C(C)(C)OC,1:14:14:1,3,4.666666666666667,-2.8189606789164827,-3.436781212541973,-1.0511343152720656,-1.6209389414361794,,,-9.2046319525532,-5.52965276739555,-12.765704279891551,-8.996219954455249,-11.583342388084,-7.9629764527217,,,3.9466019312227227,3.8449254229100824,14.980634488424103,13.190062671752202,,,-777.300061286986,-776.687829845399
682,CCOCOCCCOCOCC,2:1:3:1:2,4,2.25,-3.142950926823687,-3.7443071460911597,-2.267145141369838,-2.7754055009900185,-10.20374805175743,-10.887842381107475,-9.9673126527346,-5.9593477487201,-13.99952290082865,-9.98769398013705,-13.49241152903685,-9.66610983161615,-18.36782096567525,-14.586826224362799,1.1965940216419355,0.8702390245580428,0.7976165476863621,0.32163231786712665,0.7905220895114834,0.641189104197597,-655.947588080395,-655.421298708757
683,CCOCOCCOCCOCOCC,2:1:2:2:1:2,5,2.0,-3.664705030096229,-4.347364257453592,-2.841418490472279,-3.3317506122948544,-11.417152732083196,-12.190319942048518,-9.385750931446001,-5.8495770214283995,-13.5219358818161,-9.93218275463505,-13.4431317107113,-9.7693226151108,-18.0136103664794,-14.2531602208797,1.1400537084786837,0.7928840706254052,0.8955435052635392,1.0760366996167894,1.3499672138486283,1.6237761029796274,-770.478415883627,-769.859728316929
